STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-CLDD-BASE45,Completeness Flag,DLY-CLDD-BASE50,Completeness Flag,DLY-CLDD-BASE55,Completeness Flag,DLY-CLDD-BASE57,Completeness Flag,DLY-CLDD-BASE60,Completeness Flag,DLY-CLDD-NORMAL,Completeness Flag,DLY-CLDD-BASE70,Completeness Flag,DLY-CLDD-BASE72,Completeness Flag,DLY-HTDD-BASE40,Completeness Flag,DLY-HTDD-BASE45,Completeness Flag,DLY-HTDD-BASE50,Completeness Flag,DLY-HTDD-BASE55,Completeness Flag,DLY-HTDD-BASE57,Completeness Flag,DLY-HTDD-BASE60,Completeness Flag,DLY-HTDD-NORMAL,Completeness Flag
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100520,9,C,7,C,4,C,3,C,2,C,1,C,1,C,1,C,-4321,C,-4321,C,-4321,C,1,C,1,C,1,C,3,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100521,9,C,7,C,4,C,4,C,3,C,1,C,1,C,1,C,-4321,C,-4321,C,-4321,C,1,C,1,C,1,C,3,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100522,10,C,7,C,4,C,4,C,3,C,1,C,1,C,1,C,0,C,-4321,C,-4321,C,1,C,1,C,1,C,3,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100523,10,C,7,C,5,C,4,C,3,C,2,C,1,C,1,C,0,C,-4321,C,-4321,C,1,C,1,C,1,C,3,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100524,10,C,7,C,5,C,4,C,3,C,2,C,1,C,1,C,0,C,-4321,C,-4321,C,1,C,1,C,1,C,2,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100525,11,C,8,C,5,C,4,C,3,C,2,C,1,C,1,C,0,C,-4321,C,-4321,C,1,C,1,C,1,C,2,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100526,11,C,8,C,5,C,4,C,3,C,2,C,1,C,1,C,0,C,-4321,C,-4321,C,-4321,C,1,C,1,C,2,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100527,11,C,8,C,6,C,4,C,3,C,2,C,1,C,1,C,0,C,-4321,C,-4321,C,-4321,C,1,C,1,C,2,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100528,11,C,8,C,6,C,4,C,3,C,2,C,1,C,1,C,0,C,-4321,C,-4321,C,-4321,C,1,C,1,C,2,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100529,11,C,8,C,6,C,5,C,3,C,2,C,1,C,1,C,0,C,-4321,C,-4321,C,-4321,C,1,C,1,C,2,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100530,11,C,8,C,6,C,5,C,4,C,2,C,1,C,1,C,0,C,0,C,-4321,C,-4321,C,1,C,1,C,2,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100531,12,C,9,C,6,C,5,C,4,C,2,C,1,C,1,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C,2,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100601,12,C,9,C,6,C,6,C,4,C,2,C,1,C,1,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C,2,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100602,12,C,9,C,7,C,6,C,4,C,2,C,1,C,1,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C,2,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100603,12,C,9,C,7,C,6,C,4,C,2,C,1,C,1,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100604,12,C,9,C,7,C,6,C,4,C,2,C,1,C,1,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100605,13,C,10,C,7,C,6,C,4,C,3,C,1,C,1,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100606,13,C,10,C,7,C,6,C,4,C,3,C,1,C,1,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100607,13,C,10,C,7,C,6,C,5,C,3,C,1,C,1,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100608,13,C,11,C,8,C,7,C,5,C,3,C,1,C,1,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100609,13,C,11,C,8,C,7,C,5,C,3,C,1,C,1,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100610,13,C,11,C,8,C,7,C,6,C,3,C,2,C,1,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100611,14,C,11,C,8,C,7,C,6,C,3,C,2,C,1,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100612,14,C,11,C,8,C,7,C,6,C,3,C,2,C,1,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100613,14,C,11,C,8,C,7,C,6,C,3,C,2,C,1,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100614,14,C,12,C,9,C,8,C,6,C,4,C,2,C,1,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100615,14,C,12,C,9,C,8,C,6,C,4,C,2,C,1,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100616,14,C,12,C,9,C,8,C,7,C,4,C,2,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100617,15,C,12,C,9,C,8,C,7,C,4,C,2,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100618,15,C,12,C,9,C,8,C,7,C,4,C,2,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100619,15,C,12,C,9,C,8,C,7,C,4,C,2,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100620,16,C,13,C,10,C,9,C,7,C,4,C,2,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100621,16,C,13,C,10,C,9,C,7,C,4,C,3,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100622,16,C,13,C,10,C,9,C,7,C,5,C,3,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100623,16,C,13,C,11,C,9,C,8,C,5,C,3,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100624,16,C,13,C,11,C,9,C,8,C,5,C,3,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100625,16,C,13,C,11,C,9,C,8,C,5,C,3,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100626,16,C,13,C,11,C,9,C,8,C,5,C,3,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100627,16,C,13,C,11,C,9,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100628,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100629,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100630,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100701,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100702,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100703,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100704,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,-4321,C,0,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100705,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,0,C,0,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100706,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,0,C,0,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100707,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,0,C,0,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100708,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,0,C,0,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100709,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,0,C,0,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100710,17,C,14,C,12,C,11,C,9,C,6,C,4,C,3,C,0,C,0,C,0,C,0,C,0,C,0,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100711,17,C,14,C,12,C,11,C,9,C,6,C,4,C,3,C,0,C,0,C,0,C,0,C,0,C,0,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100712,17,C,14,C,12,C,11,C,9,C,6,C,4,C,3,C,0,C,0,C,0,C,0,C,0,C,0,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100713,17,C,14,C,12,C,11,C,9,C,6,C,4,C,3,C,0,C,0,C,0,C,0,C,0,C,0,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100714,17,C,14,C,12,C,11,C,9,C,6,C,4,C,3,C,0,C,0,C,0,C,0,C,0,C,0,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100715,17,C,14,C,12,C,11,C,9,C,6,C,4,C,3,C,0,C,0,C,0,C,0,C,0,C,0,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100716,17,C,14,C,12,C,11,C,9,C,6,C,4,C,3,C,0,C,0,C,0,C,0,C,0,C,0,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100717,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,0,C,0,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100718,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,0,C,0,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100719,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100720,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100721,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100722,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100723,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100724,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100725,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100726,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100727,17,C,14,C,12,C,11,C,9,C,6,C,3,C,3,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100728,17,C,14,C,12,C,11,C,9,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100729,17,C,14,C,12,C,11,C,9,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100730,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100731,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100801,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100802,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100803,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100804,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100805,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100806,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100807,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100808,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100809,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100810,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100811,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100812,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100813,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100814,17,C,14,C,11,C,10,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100815,16,C,13,C,11,C,9,C,8,C,6,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100816,16,C,13,C,11,C,9,C,8,C,5,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100817,16,C,13,C,11,C,9,C,8,C,5,C,3,C,2,C,0,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100818,16,C,13,C,11,C,9,C,8,C,5,C,3,C,2,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100819,16,C,13,C,11,C,9,C,8,C,5,C,3,C,2,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100820,16,C,13,C,11,C,9,C,8,C,5,C,3,C,2,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100821,16,C,13,C,11,C,9,C,8,C,5,C,3,C,2,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100822,16,C,13,C,11,C,9,C,8,C,5,C,3,C,2,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100823,16,C,13,C,11,C,9,C,8,C,5,C,3,C,2,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100824,16,C,13,C,10,C,9,C,7,C,5,C,2,C,2,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100825,16,C,13,C,10,C,9,C,7,C,5,C,2,C,2,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100826,16,C,13,C,10,C,9,C,7,C,4,C,2,C,2,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100827,16,C,13,C,10,C,9,C,7,C,4,C,2,C,2,C,0,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100828,16,C,13,C,10,C,9,C,7,C,4,C,2,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100829,15,C,12,C,9,C,8,C,7,C,4,C,2,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100830,15,C,12,C,9,C,8,C,7,C,4,C,2,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100831,15,C,12,C,9,C,8,C,7,C,4,C,2,C,2,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100901,15,C,12,C,9,C,8,C,7,C,4,C,2,C,1,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100902,14,C,12,C,9,C,8,C,7,C,4,C,2,C,1,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100903,14,C,12,C,9,C,8,C,6,C,4,C,2,C,1,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100904,14,C,12,C,9,C,8,C,6,C,4,C,2,C,1,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100905,14,C,12,C,9,C,8,C,6,C,3,C,2,C,1,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100906,14,C,11,C,8,C,7,C,6,C,3,C,2,C,1,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100907,14,C,11,C,8,C,7,C,6,C,3,C,2,C,1,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100908,14,C,11,C,8,C,7,C,6,C,3,C,2,C,1,C,0,C,0,C,0,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100909,13,C,11,C,8,C,7,C,5,C,3,C,1,C,1,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100910,13,C,11,C,8,C,7,C,5,C,3,C,1,C,1,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100911,13,C,10,C,7,C,7,C,5,C,3,C,1,C,1,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C,1,C
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,20100912,13,C,10,C,7,C,6,C,4,C,3,C,1,C,1,C,0,C,0,C,-4321,C,-4321,C,-4321,C,-4321,C,1,C
